               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.027962,            0.013347,            0.002833,             0.96959,             0.95097,             0.97597,             0.74329,            0.018106,           0.0065572,           0.0022182,           0.0037797,           0.0037797,             0.02828
                 108,            0.027738,            0.013653,           0.0024935,             0.97548,              0.9571,             0.97467,             0.70073,            0.020618,           0.0068399,           0.0018731,           0.0037612,           0.0037612,            0.027561
                 109,            0.028948,             0.01351,           0.0025642,             0.96183,             0.95923,             0.98237,             0.71134,             0.02045,            0.006768,           0.0018519,           0.0037419,           0.0037419,            0.026842
                 110,            0.028233,            0.013815,           0.0028238,             0.96595,              0.9389,              0.9723,             0.71673,            0.019633,           0.0066734,           0.0019702,           0.0037217,           0.0037217,            0.026122
                 111,            0.026266,            0.013309,           0.0027602,             0.96345,             0.92724,             0.96828,             0.69409,            0.020667,           0.0064006,           0.0021138,           0.0037007,           0.0037007,            0.025401
                 112,            0.027514,            0.013696,           0.0028012,             0.96257,             0.97523,              0.9828,             0.71622,            0.017139,           0.0064841,           0.0018105,           0.0036789,           0.0036789,            0.024679
                 113,            0.026156,            0.013624,            0.002863,              0.9549,             0.92941,             0.96912,             0.68256,            0.018239,           0.0063262,           0.0016735,           0.0036562,           0.0036562,            0.023956
                 114,            0.025475,            0.013641,           0.0026277,             0.98109,             0.93166,             0.97451,             0.72166,            0.018221,           0.0065103,           0.0018365,           0.0036328,           0.0036328,            0.023233
                 115,            0.027136,             0.01383,           0.0028948,             0.97375,             0.92992,             0.97534,             0.71308,            0.018314,           0.0075071,           0.0021936,           0.0036085,           0.0036085,            0.022509
                 116,            0.026833,            0.013504,           0.0030018,             0.97497,             0.93397,             0.97342,             0.71279,            0.018735,           0.0078846,           0.0022792,           0.0035836,           0.0035836,            0.021784
                 117,            0.027646,            0.013155,           0.0026705,             0.96188,             0.92326,             0.96701,               0.694,            0.021847,           0.0071757,           0.0037889,           0.0035579,           0.0035579,            0.021058
                 118,            0.026902,            0.013397,           0.0031923,             0.95744,              0.9274,             0.96098,             0.67959,            0.021675,           0.0084444,           0.0039664,           0.0035315,           0.0035315,            0.020331
                 119,            0.026132,            0.013638,           0.0029814,             0.87098,             0.87896,             0.93888,             0.69389,            0.021625,           0.0072701,           0.0051014,           0.0035044,           0.0035044,            0.019604
                 120,            0.026563,            0.013257,           0.0028651,             0.85484,             0.87097,             0.91576,             0.66296,            0.020391,           0.0079004,            0.006129,           0.0034766,           0.0034766,            0.018877
                 121,            0.026834,            0.013609,           0.0025298,             0.88305,             0.79046,             0.88659,             0.63486,            0.021095,           0.0083729,            0.013647,           0.0034481,           0.0034481,            0.018148
                 122,            0.025212,            0.013242,           0.0024167,             0.97578,             0.94831,             0.97175,             0.74629,            0.019951,           0.0072624,            0.001668,           0.0034191,           0.0034191,            0.017419
                 123,             0.02533,            0.013398,           0.0027725,             0.97565,             0.93784,             0.96833,             0.74279,             0.02009,           0.0070025,           0.0017081,           0.0033894,           0.0033894,            0.016689
                 124,            0.024685,            0.013544,           0.0025317,             0.96803,             0.95389,             0.96779,             0.73758,            0.018652,           0.0063171,           0.0015991,           0.0033592,           0.0033592,            0.015959
                 125,            0.025737,            0.013234,           0.0020215,             0.95166,             0.93964,             0.96923,             0.74164,            0.018524,           0.0065162,           0.0033229,           0.0033284,           0.0033284,            0.015228
                 126,            0.024071,            0.013184,           0.0020582,              0.9422,             0.96428,             0.97632,             0.74241,            0.019875,           0.0066598,           0.0020287,            0.003297,            0.003297,            0.014497
                 127,            0.024772,            0.012802,           0.0027139,             0.98833,             0.94985,              0.9749,             0.73423,            0.019608,           0.0071546,           0.0018988,           0.0032651,           0.0032651,            0.013765
                 128,            0.024605,            0.013187,           0.0024776,             0.96391,             0.95136,             0.97476,             0.73287,            0.019528,           0.0072331,           0.0020296,           0.0032328,           0.0032328,            0.013033
                 129,            0.024749,            0.013072,            0.002517,             0.97187,             0.92551,             0.97278,             0.73887,            0.018477,           0.0074073,           0.0026094,           0.0031999,           0.0031999,              0.0123
                 130,            0.022596,            0.012626,           0.0018605,             0.94623,             0.94761,             0.97689,             0.73944,            0.017216,           0.0068178,           0.0016845,           0.0031667,           0.0031667,            0.011567
                 131,            0.023464,            0.012756,           0.0025421,              0.9691,             0.95117,             0.97482,             0.74943,            0.019148,           0.0065482,           0.0016608,            0.003133,            0.003133,            0.010833
                 132,            0.023193,             0.01254,           0.0025865,             0.95816,             0.93829,             0.97107,             0.72706,            0.019001,           0.0069311,           0.0019466,           0.0030989,           0.0030989,            0.010099
                 133,            0.023697,            0.012466,           0.0021525,             0.95076,             0.95923,             0.97092,             0.74044,            0.018961,           0.0072441,           0.0017494,           0.0030644,           0.0030644,           0.0093644
                 134,            0.022753,            0.012786,           0.0022532,             0.96689,             0.93173,             0.96622,             0.73383,            0.019327,           0.0067295,           0.0016724,           0.0030296,           0.0030296,           0.0086296
                 135,            0.023681,            0.012525,           0.0020771,             0.96649,              0.9083,             0.96611,             0.72133,             0.01967,           0.0068258,           0.0014117,           0.0029945,           0.0029945,           0.0078945
                 136,            0.023668,            0.012913,           0.0022985,             0.95232,             0.94987,             0.97171,             0.74619,             0.01863,           0.0065934,           0.0015075,           0.0029591,           0.0029591,           0.0071591
                 137,            0.022574,            0.012372,           0.0021144,             0.96169,             0.93712,             0.96592,             0.72792,            0.018906,           0.0064797,           0.0014848,           0.0029234,           0.0029234,           0.0064234
                 138,            0.023026,            0.013157,           0.0019112,             0.96971,             0.95055,             0.97613,              0.7556,            0.018426,           0.0071167,           0.0020323,           0.0028874,           0.0028874,           0.0056874
                 139,             0.02289,             0.01209,           0.0023316,             0.96892,             0.94796,             0.97074,             0.73698,            0.017555,           0.0059148,            0.001668,           0.0028513,           0.0028513,           0.0049513
                 140,            0.022285,            0.012476,           0.0022794,             0.98286,             0.94861,             0.97423,              0.7495,            0.015457,           0.0057898,           0.0016201,            0.002815,            0.002815,            0.004215
                 141,            0.022798,             0.01271,           0.0024068,             0.98585,             0.92697,             0.97284,              0.7638,            0.016964,           0.0064391,           0.0017023,           0.0027785,           0.0027785,           0.0034785
                 142,            0.021474,             0.01286,            0.002295,             0.95781,             0.94293,              0.9715,             0.75719,            0.015546,           0.0062653,           0.0017852,           0.0027419,           0.0027419,           0.0027419
