               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  96,            0.022716,            0.013535,           0.0020886,               0.957,             0.93982,             0.96624,             0.75841,            0.019192,           0.0056743,           0.0029937,           0.0058531,           0.0058531,           0.0058531
                  97,            0.022876,            0.013066,           0.0022432,             0.96119,             0.94847,             0.96584,             0.76313,            0.019093,           0.0059059,            0.002551,           0.0057826,           0.0057826,           0.0057826
                  98,            0.021279,            0.012485,           0.0020069,             0.97084,             0.94758,             0.96915,             0.75481,            0.019632,           0.0056786,           0.0018742,            0.005712,            0.005712,            0.005712
                  99,            0.021743,            0.012446,           0.0022518,             0.97126,             0.94381,             0.96757,             0.76327,            0.019102,           0.0057943,           0.0023253,           0.0056413,           0.0056413,           0.0056413
                 100,              0.0219,             0.01269,           0.0023331,             0.97979,             0.94062,             0.97013,             0.77804,             0.01794,           0.0055793,          0.00099305,           0.0055707,           0.0055707,           0.0055707
                 101,            0.021217,            0.012882,           0.0024378,             0.97527,             0.95022,             0.97165,             0.77107,            0.018044,           0.0055862,           0.0016184,              0.0055,              0.0055,              0.0055
                 102,            0.021287,             0.01296,           0.0027387,             0.97547,             0.93943,             0.96558,             0.77093,            0.018765,           0.0057069,           0.0034025,           0.0054293,           0.0054293,           0.0054293
                 103,            0.020775,            0.012583,           0.0026779,             0.97628,             0.91211,             0.96335,             0.77006,            0.019371,           0.0057561,           0.0036354,           0.0053587,           0.0053587,           0.0053587
                 104,            0.020512,            0.012119,            0.001924,             0.96544,             0.95289,             0.96914,             0.78056,            0.018869,           0.0056134,           0.0022229,            0.005288,            0.005288,            0.005288
                 105,            0.021125,            0.012854,           0.0020415,             0.97818,             0.94567,             0.96469,             0.76321,             0.01858,           0.0059417,           0.0023282,           0.0052174,           0.0052174,           0.0052174
                 106,            0.019952,             0.01199,           0.0018053,             0.95964,              0.9513,              0.9666,             0.77226,             0.01862,           0.0058038,           0.0020721,           0.0051469,           0.0051469,           0.0051469
                 107,            0.020942,            0.012007,           0.0025205,             0.96999,             0.92838,             0.96275,              0.7716,            0.018317,           0.0058351,           0.0023954,           0.0050765,           0.0050765,           0.0050765
                 108,            0.020894,            0.012424,           0.0025589,             0.96829,             0.92689,             0.96279,             0.76476,            0.019209,           0.0057767,           0.0025732,           0.0050062,           0.0050062,           0.0050062
                 109,            0.021253,            0.012469,           0.0021955,             0.98708,             0.93565,             0.97368,             0.77479,            0.017721,           0.0055992,            0.001905,            0.004936,            0.004936,            0.004936
                 110,             0.02109,            0.012462,           0.0019518,             0.96774,             0.94141,             0.96953,             0.78561,            0.017753,           0.0055126,           0.0014288,           0.0048659,           0.0048659,           0.0048659
                 111,            0.020754,            0.012295,           0.0022566,             0.97376,             0.94163,             0.96991,             0.77428,            0.017257,           0.0055433,           0.0013654,            0.004796,            0.004796,            0.004796
                 112,            0.021567,            0.012044,           0.0023865,             0.93476,             0.93701,             0.95576,             0.75452,            0.018445,           0.0061248,           0.0022168,           0.0047263,           0.0047263,           0.0047263
                 113,            0.020709,             0.01253,           0.0022354,             0.96939,             0.93144,             0.96169,             0.77586,            0.017899,           0.0057152,           0.0016972,           0.0046568,           0.0046568,           0.0046568
                 114,            0.020519,            0.012955,           0.0023707,                0.96,               0.958,             0.96586,             0.77804,            0.017602,           0.0056137,            0.001376,           0.0045875,           0.0045875,           0.0045875
                 115,            0.019892,            0.012085,           0.0020731,             0.97636,             0.95678,             0.96789,             0.79203,            0.018193,           0.0054919,           0.0014768,           0.0045184,           0.0045184,           0.0045184
                 116,            0.019734,            0.011669,           0.0039618,             0.96294,             0.95041,              0.9633,             0.77722,            0.018534,           0.0055562,            0.002069,           0.0044495,           0.0044495,           0.0044495
                 117,            0.019916,            0.012522,           0.0022736,             0.96395,             0.94845,             0.96326,             0.77936,             0.01851,           0.0057021,           0.0016965,           0.0043809,           0.0043809,           0.0043809
                 118,            0.019868,            0.012572,           0.0020991,              0.9715,             0.95824,             0.96941,             0.78361,            0.017384,           0.0055863,           0.0023729,           0.0043126,           0.0043126,           0.0043126
                 119,              0.0195,            0.012259,           0.0020278,             0.97571,             0.93413,             0.96547,             0.77925,            0.017684,           0.0057636,           0.0027607,           0.0042445,           0.0042445,           0.0042445
                 120,            0.019325,            0.012055,            0.001978,             0.97141,             0.94265,             0.96505,             0.78675,            0.017644,            0.005573,            0.001998,           0.0041768,           0.0041768,           0.0041768
