               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 143,            0.012848,           0.0076993,           0.0007902,              0.9887,             0.97772,             0.98991,             0.90261,            0.010416,           0.0039146,          0.00031102,           0.0027419,           0.0027419,           0.0027419
                 144,            0.012567,           0.0082612,          0.00084154,             0.99579,             0.97501,             0.98988,             0.90406,            0.010054,           0.0036557,          0.00029218,           0.0026864,           0.0026864,           0.0026864
                 145,            0.011495,           0.0076546,           0.0008758,             0.99266,             0.98188,             0.99116,             0.90438,            0.010395,           0.0037325,           0.0002843,           0.0026316,           0.0026316,           0.0026316
                 146,            0.012273,           0.0079673,          0.00083067,             0.99564,              0.9807,             0.99064,             0.90463,            0.010486,           0.0037071,          0.00029662,           0.0025775,           0.0025775,           0.0025775
                 147,            0.011748,           0.0080225,          0.00073828,              0.9955,             0.98092,             0.98948,             0.89786,            0.010176,           0.0038022,           0.0002982,           0.0025241,           0.0025241,           0.0025241
                 148,            0.011939,           0.0077369,          0.00071936,              0.9901,             0.97868,               0.989,             0.90374,            0.010438,           0.0038348,          0.00033807,           0.0024714,           0.0024714,           0.0024714
                 149,            0.011657,            0.007774,          0.00073133,              0.9874,             0.98484,             0.99149,             0.90132,            0.010576,           0.0037813,          0.00031942,           0.0024195,           0.0024195,           0.0024195
                 150,            0.011481,           0.0073347,           0.0010398,             0.99623,             0.97755,             0.99157,              0.9051,           0.0099681,           0.0039362,          0.00029334,           0.0023684,           0.0023684,           0.0023684
                 151,             0.01141,           0.0071352,          0.00072914,               0.995,             0.97794,             0.98884,             0.90909,            0.010244,           0.0039518,          0.00029862,            0.002318,            0.002318,            0.002318
                 152,            0.011137,           0.0078492,          0.00075294,             0.98805,             0.98449,             0.98924,             0.90475,            0.010551,           0.0039427,          0.00030461,           0.0022684,           0.0022684,           0.0022684
                 153,            0.010809,           0.0073159,          0.00082656,             0.99399,             0.97694,             0.98839,             0.90834,            0.009951,           0.0037207,          0.00030082,           0.0022196,           0.0022196,           0.0022196
